wb_gene_id,gene_name,time
WBGene00003801,npp-15,emb_lethal
WBGene00019120,npl-4.1,emb_lethal
WBGene00020050,R13A5.7,emb_lethal
WBGene00019400,K04G7.1,emb_lethal
WBGene00020761,T24C4.5,emb_lethal
WBGene00003172,mec-8,emb_lethal
WBGene00007646,nkb-1,emb_lethal
WBGene00011318,cdt-2,emb_lethal
WBGene00011523,T06D8.2,emb_lethal
WBGene00007587,mma-1,emb_lethal
WBGene00008164,C47G2.3,emb_lethal
WBGene00001909,his-35,emb_lethal
WBGene00012553,cox-5A,emb_lethal
WBGene00003078,lsm-4,emb_lethal
WBGene00022699,ZK353.3,emb_lethal
WBGene00001973,hmg-3,emb_lethal
WBGene00000625,col-48,emb_lethal
WBGene00012166,nuo-6,emb_lethal
WBGene00021882,nprt-1,emb_lethal
WBGene00003112,mab-21,emb_lethal
WBGene00007108,gspd-1,emb_lethal
WBGene00020416,T10E9.6,emb_lethal
WBGene00004180,pri-1,emb_lethal
WBGene00003405,mre-11,emb_lethal
WBGene00022599,daf-41,emb_lethal
WBGene00020089,R119.3,emb_lethal
WBGene00001497,fars-1,emb_lethal
WBGene00007023,mdt-27,emb_lethal
WBGene00013040,Y49E10.21,emb_lethal
WBGene00007586,ril-2,emb_lethal
WBGene00004053,tank-1,emb_lethal
WBGene00018776,F53H1.1,emb_lethal
WBGene00010061,F54E12.2,emb_lethal
WBGene00021854,Y54F10AR.1,emb_lethal
WBGene00012035,T26C5.5,emb_lethal
WBGene00022052,Y67D2.2,emb_lethal
WBGene00004765,sel-8,emb_lethal
WBGene00002050,ifa-1,emb_lethal
WBGene00000164,apm-3,emb_lethal
WBGene00219317,F31E3.12,emb_lethal
WBGene00004746,sdc-2,emb_lethal
WBGene00009448,zfp-2,emb_lethal
WBGene00003955,pcn-1,emb_lethal
WBGene00017967,ada-2,emb_lethal
WBGene00006140,str-81,emb_lethal
WBGene00019464,K07B1.4,emb_lethal
WBGene00009127,clsp-1,emb_lethal
WBGene00017716,sups-1,emb_lethal
WBGene00017088,akir-1,emb_lethal
WBGene00004358,rhr-1,emb_lethal
WBGene00010845,M03C11.8,emb_lethal
WBGene00016204,gsto-1,emb_lethal
WBGene00011914,T22C1.3,emb_lethal
WBGene00018390,F43E2.1,emb_lethal
WBGene00019504,K07H8.2,emb_lethal
WBGene00019620,fah-1,emb_lethal
WBGene00004437,rpl-24.2,emb_lethal
WBGene00008267,C53A5.9,emb_lethal
WBGene00012040,T26E3.7,emb_lethal
WBGene00016907,C53H9.2,emb_lethal
WBGene00000443,ceh-20,emb_lethal
WBGene00003009,lin-23,emb_lethal
WBGene00004470,rps-1,emb_lethal
WBGene00194700,B0025.5,emb_lethal
WBGene00007333,ufd-3,emb_lethal
WBGene00003231,mex-6,emb_lethal
WBGene00012898,Y46G5A.6,emb_lethal
WBGene00003926,pas-5,emb_lethal
WBGene00000447,ceh-24,emb_lethal
WBGene00006928,vit-4,emb_lethal
WBGene00001579,gex-2,emb_lethal
WBGene00018894,mff-2,emb_lethal
WBGene00013094,Y51H1A.3,emb_lethal
WBGene00006598,tor-2,emb_lethal
WBGene00012469,Y17G7B.18,emb_lethal
WBGene00006728,ubq-2,emb_lethal
WBGene00023330,R13D7.5,emb_lethal
WBGene00003623,nhr-25,emb_lethal
WBGene00000503,cht-1,emb_lethal
WBGene00012348,pptr-1,emb_lethal
WBGene00002063,ife-5,emb_lethal
WBGene00008936,papl-1,emb_lethal
WBGene00020246,clic-1,emb_lethal
WBGene00023241,C23H5.5,emb_lethal
WBGene00004353,rgs-10,emb_lethal
WBGene00010056,smc-6,emb_lethal
WBGene00012950,eif-2Bbeta,emb_lethal
WBGene00011038,R05H5.3,emb_lethal
WBGene00008166,saps-1,emb_lethal
WBGene00012301,W06D11.3,emb_lethal
WBGene00003864,oma-1,emb_lethal
WBGene00020392,knl-3,emb_lethal
WBGene00004786,sex-1,emb_lethal
WBGene00003783,nos-1,emb_lethal
WBGene00023355,W02F12.1,emb_lethal
WBGene00022153,Y71G12B.13,emb_lethal
WBGene00019139,bath-1,emb_lethal
WBGene00006994,zyg-9,emb_lethal
WBGene00021133,tomm-22,emb_lethal
WBGene00008642,F10B5.8,emb_lethal
WBGene00019885,R05D8.7,emb_lethal
WBGene00011276,aakg-5,emb_lethal
WBGene00001234,eif-6,emb_lethal
WBGene00006699,uba-1,emb_lethal
WBGene00006713,ubc-18,emb_lethal
WBGene00019631,K10D2.5,emb_lethal
WBGene00004418,rpl-7,emb_lethal
WBGene00004010,pha-1,emb_lethal
WBGene00001857,hil-6,emb_lethal
WBGene00000463,ceh-43,emb_lethal
WBGene00004704,rsp-7,emb_lethal
WBGene00022357,kbp-4,emb_lethal
WBGene00018361,F42G8.10,emb_lethal
WBGene00018878,glit-1,emb_lethal
WBGene00009289,exos-7,emb_lethal
WBGene00004077,pop-1,emb_lethal
WBGene00000813,csn-1,emb_lethal
WBGene00077585,T01G5.8,emb_lethal
WBGene00011195,sao-1,emb_lethal
WBGene00003566,ncx-1,emb_lethal
WBGene00016021,C23H3.5,emb_lethal
WBGene00017459,F14D2.11,emb_lethal
WBGene00006446,atx-3,emb_lethal
WBGene00022025,cus-2,emb_lethal
WBGene00001431,fkb-6,emb_lethal
WBGene00004273,rab-10,emb_lethal
WBGene00001609,glp-1,emb_lethal
WBGene00017125,acdh-12,emb_lethal
WBGene00007690,sftd-3,emb_lethal
WBGene00003253,mig-22,emb_lethal
WBGene00012148,inos-1,emb_lethal
WBGene00002079,xpo-2,emb_lethal
WBGene00022431,set-33,emb_lethal
WBGene00017769,hmgs-1,emb_lethal
WBGene00020481,T13C2.6,emb_lethal
WBGene00019087,F59A6.5,emb_lethal
WBGene00020868,eif-1,emb_lethal
WBGene00000246,bcc-1,emb_lethal
WBGene00021845,rpb-7,emb_lethal
WBGene00017280,usp-39,emb_lethal
WBGene00008620,F09C6.10,emb_lethal
WBGene00015852,C16C8.14,emb_lethal
WBGene00022118,dnc-5,emb_lethal
WBGene00013688,riok-2,emb_lethal
WBGene00003590,nex-3,emb_lethal
WBGene00021060,dct-11,emb_lethal
WBGene00009685,F44D12.8,emb_lethal
WBGene00021660,nol-14,emb_lethal
WBGene00010476,rnf-113,emb_lethal
WBGene00022851,ZK1127.4,emb_lethal
WBGene00021022,W04B5.5,emb_lethal
WBGene00006436,ttn-1,emb_lethal
WBGene00019162,eif-1.A,emb_lethal
WBGene00007173,B0393.8,emb_lethal
WBGene00019305,snap-29,emb_lethal
WBGene00009865,F49B2.6,emb_lethal
WBGene00015515,spdl-1,emb_lethal
WBGene00021270,pid-3,emb_lethal
WBGene00015811,C16A3.6,emb_lethal
WBGene00016115,mdt-26,emb_lethal
WBGene00007283,clec-222,emb_lethal
WBGene00000407,cdk-5,emb_lethal
WBGene00002228,klp-18,emb_lethal
WBGene00003066,lpl-1,emb_lethal
WBGene00010304,clpf-1,emb_lethal
WBGene00010075,F55A11.1,emb_lethal
WBGene00018151,F37C12.3,emb_lethal
WBGene00011111,snfc-5,emb_lethal
WBGene00045304,Y27F2A.11,emb_lethal
WBGene00012528,pap-1,emb_lethal
WBGene00008350,CE7X_3.2,emb_lethal
WBGene00007352,cdc-48.1,emb_lethal
WBGene00014086,ZK809.3,emb_lethal
WBGene00001262,emb-8,emb_lethal
WBGene00005077,src-1,emb_lethal
WBGene00017926,cox-6C,emb_lethal
WBGene00005271,srh-48,emb_lethal
WBGene00001872,him-14,emb_lethal
WBGene00000377,cct-1,emb_lethal
WBGene00008136,C47D12.2,emb_lethal
WBGene00001647,gna-2,emb_lethal
WBGene00008530,F02E9.5,emb_lethal
WBGene00013709,csnk-1,emb_lethal
WBGene00001502,ftt-2,emb_lethal
WBGene00011605,sftb-1,emb_lethal
WBGene00004340,rfc-4,emb_lethal
WBGene00017160,F01F1.3,emb_lethal
WBGene00000841,cul-6,emb_lethal
WBGene00004456,rpl-43,emb_lethal
WBGene00022057,Y67D2.7,emb_lethal
WBGene00003587,ned-8,emb_lethal
WBGene00007019,mdt-19,emb_lethal
WBGene00019778,M57.2,emb_lethal
WBGene00009306,maph-1.1,emb_lethal
WBGene00021714,cyh-1,emb_lethal
WBGene00022162,Y71G12B.27,emb_lethal
WBGene00007022,mdt-22,emb_lethal
WBGene00004978,spg-7,emb_lethal
WBGene00016100,C25E10.11,emb_lethal
WBGene00001134,eat-3,emb_lethal
WBGene00002008,hsp-4,emb_lethal
WBGene00017620,tofu-2,emb_lethal
WBGene00007443,pfd-1,emb_lethal
WBGene00002062,ife-4,emb_lethal
WBGene00007633,C16D2.1,emb_lethal
WBGene00003396,mom-4,emb_lethal
WBGene00011376,gla-3,emb_lethal
WBGene00001309,emr-1,emb_lethal
WBGene00006918,vha-9,emb_lethal
WBGene00022798,fahd-1,emb_lethal
WBGene00022110,Y71F9AL.4,emb_lethal
WBGene00009212,atz-1,emb_lethal
WBGene00009218,acs-20,emb_lethal
WBGene00002216,klp-3,emb_lethal
WBGene00010425,lpin-1,emb_lethal
